,CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,LOCALIDAD INEGI, NOMBRE LOCALIDAD,COLONIA,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,SOSTENIMIENTO,NIVEL,PROGRAMA,DESERCION INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL, 
11666,14DTV0319U,MATUTINO,CUAUHTEMOC,CAMINO REAL,93,LOS PUENTES,0,0,45,IXTLAHUACAN DEL RIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0676,0,0,0.8065,
11667,14DTV0320J,CONTINUO (TIEMPO COMPLETO),PEDRO BRAVO RUIZ,DURANGO 473,1,PUERTO VALLARTA,9034,LA MOJONERA,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0183,0.0932,0.0559,0.881,
11668,14DTV0321I,CONTINUO (TIEMPO COMPLETO),AMADO NERVO,CONSTITUCION,50,TEBELCHIA (EL ROBLE),0,0,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1176,0,0,0.9286,
11669,14DTV0322H,MATUTINO,NI‹OS HEROES,EMILIANO ZAPATA 9 B,4,EL MOLINO,0,0,50,JOCOTEPEC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.05,0,0,0.8462,
11670,14DTV0323G,MATUTINO,MANUEL DOBLADO,CONOCIDO,6,LA ATARJEA (ATARJEA),0,0,48,JESUS MARIA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0702,0,0,0.7368,
11671,14DTV0324F,MATUTINO,LEANDRO VALLE,CONOCIDO,52,LA TRINIDAD,0,0,125,SAN IGNACIO CERRO GORDO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0215,0,0,0.8718,
11672,14DTV0325E,MATUTINO,SANTOS DEGOLLADO,ENGELBERTO ARELLANO 375,186,MEZCALA,0,0,93,TEPATITLAN DE MORELOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0379,0.0787,0.0551,0.8182,
11673,14DTV0326D,MATUTINO,JUAN ALVAREZ,MADERO 127,205,OJO DE AGUA DE LATILLAS,0,0,93,TEPATITLAN DE MORELOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0.0198,0.0198,0.9302,
11674,14DTV0327C,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,CONOCIDO,38,PUERTA DE AMOLERO (PUERTA DEL AIRE),0,0,74,SAN JULIAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0159,0,0,0.8571,
11675,14DTV0328B,MATUTINO,FRANCISCO GONZALEZ BOCANEGRA,CONOCIDO,150,LA TRINIDAD,0,0,91,TEOCALTICHE,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.16,0,0,0.8333,
11676,14DTV0329A,MATUTINO,VICTORIANO SALADO ALVAREZ,CONOCIDO,113,EL SALITRE,0,0,91,TEOCALTICHE,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0377,0,0,0.8667,
11677,14DTV0330Q,CONTINUO (TIEMPO COMPLETO),IGNACIO L VALLARTA,JUAREZ 8,139,NEXTIPAC,0,0,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9123,
11678,14DTV0331P,CONTINUO (TIEMPO COMPLETO),LUIS DONALDO COLOSIO MURRIETA,HIDALGO 90,50,MILPILLAS,0,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,,0,
11679,14DTV0332O,MATUTINO,LAZARO CARDENAS DEL RIO,CONOCIDO,85,SAN JUAN DEL MONTE,0,0,29,CUQUIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.04,0.1458,0.125,0.875,
11680,14DTV0333N,MATUTINO,SOR JUANA INES DE LA CRUZ,LAZARO CARDENAS 30,16,CHILA,0,0,123,ZAPOTLAN DEL REY,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0588,0,0,0.8095,
11681,14DTV0334M,MATUTINO,JUAN DE LA BARRERA,CONOCIDO,69,EL REFUGIO DE LOS BAJOS,0,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9643,
11682,14DTV0335L,MATUTINO,FRANCISCO VILLA,CONOCIDO,69,TEPIZUAC (TEPIZOAC),0,0,31,CHIMALTITAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0517,0.2182,0.0364,1,
11683,14DTV0336K,MATUTINO,FRANCISCO GONZALEZ BOCANEGRA,CONOCIDO,31,DOLORES,0,0,25,COLOTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11684,14DTV0467C,MATUTINO,AMADO NERVO,CONOCIDO,103,LA VIBORA (VILLA DEL REFUGIO),0,0,33,DEGOLLADO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0588,0,0,0.4444,
11685,14DTV0468B,CONTINUO (TIEMPO COMPLETO),VICENTE GUERRERO,CONOCIDO,8,MISMALOYA,0,0,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11686,14DTV0469A,MATUTINO,MIGUEL HIDALGO Y COSTILLA,CONOCIDO,35,IXTLAHUAHUEY,0,0,20,CABO CORRIENTES,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.8,
11687,14DTV0470Q,MATUTINO,JUAN DE LA BARRERA,CONOCIDO,37,LAS JUNTAS Y LOS VERANOS,0,0,20,CABO CORRIENTES,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.037,0.1154,0.1154,0.5625,
11688,14DTV0471P,MATUTINO,AGUSTIN DE ITURBIDE,CONOCIDO,87,PUEBLITO SAN PABLO (EL PUEBLITO),0,0,80,SAN SEBASTIAN DEL OESTE,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0833,0,0,0.8333,
11689,14DTV0472O,MATUTINO,PRISCILIANO SANCHEZ,CONOCIDO,5,AMATANEJO,0,0,80,SAN SEBASTIAN DEL OESTE,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0833,0,0,0.3333,
11690,14DTV0473N,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,16 DE SEPTIEMBRE 12,16,SAN JERONIMO (LOS BARBOSA),0,0,77,SAN MARTIN HIDALGO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0526,0,0,0.5556,
11691,14DTV0474M,MATUTINO,JUAN ALVAREZ,CONOCIDO,26,JAYAMITLA (COLMENAR),0,0,6,AMECA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0577,0,0,0.9565,
11692,14DTV0475L,MATUTINO,JOSE MARIA MORELOS Y PAVON,INDEPENDENCIA SUR 3,23,EL SAUCILLO,0,0,24,COCULA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0465,0,0,0.9444,
11693,14DTV0476K,MATUTINO,SOR JUANA INES DE LA CRUZ,LIBERTAD 1,3,AGUA ZARCA,0,0,62,MIXTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11694,14DTV0477J,MATUTINO,NI‹OS HEROES,CONOCIDO,53,CONCEPCION DEL BRAMADOR (LA CONCHA),0,0,84,TALPA DE ALLENDE,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.037,0,0,1,
11695,14DTV0478I,CONTINUO (TIEMPO COMPLETO),ADOLFO RUIZ CORTINES,ADOLFO RUIZ CORTINES 303,14,EL COLORADO,0,0,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0192,0,0,0.8193,
11696,14DTV0479H,MATUTINO,EL PIPILA,CONOCIDO,82,EL MAPACHE,0,0,100,TOMATLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.8333,
11697,14DTV0480X,MATUTINO,MIGUEL HIDALGO Y COSTILLA,CONOCIDO,182,SE‹ORITAS,0,0,124,ZAPOTLANEJO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0.102,0,0.72,
11698,14DTV0481W,MATUTINO,FRANCISCO J MUJICA,CONOCIDO,75,TEQUILILLA,0,0,1,ACATIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.375,
11699,14DTV0482V,MATUTINO,MARIANO MATAMOROS,CONOCIDO,118,LA GLORIA,0,0,8,ARANDAS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1569,0,0,1,
11700,14DTV0483U,MATUTINO,LAZARO CARDENAS DEL RIO,CONOCIDO,41,LA LADRILLERA,0,0,125,SAN IGNACIO CERRO GORDO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1786,0,0,0.6667,
11701,14DTV0484T,MATUTINO,BELISARIO DOMINGUEZ,CONOCIDO,178,EL NOPAL,0,0,8,ARANDAS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.05,0,0,0.5676,
11702,14DTV0485S,MATUTINO,SOR JUANA INES DE LA CRUZ,CONOCIDO,95,QUELITAN,0,0,45,IXTLAHUACAN DEL RIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11703,14DTV0486R,MATUTINO,JOSE MARIA MORELOS Y PAVON,CONOCIDO,79,EL PASO DE GUADALUPE,0,0,45,IXTLAHUACAN DEL RIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9167,
11704,14DTV0487Q,MATUTINO,ANTIGUA GUADALAJARA,CONOCIDO,127,TACOTLAN (TLACOTAN),0,0,45,IXTLAHUACAN DEL RIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0465,0,0,0.75,
11705,14DTV0488P,CONTINUO (TIEMPO COMPLETO),SOR JUANA INES DE LA CRUZ,LAZARO CARDENAS,23,LOMAS DE TEJEDA,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0646,0.03,0.006,0.7593,
11706,14DTV0489O,MATUTINO,MIGUEL HIDALGO Y COSTILLA,CONOCIDO,67,CUAUTITLAN,0,0,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9,
11707,14DTV0490D,MATUTINO,JOSE CLEMENTE OROZCO,CONOCIDO,79,LA ESCONDIDA,0,0,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.8889,
11708,14DTV0491C,CONTINUO (TIEMPO COMPLETO),JOSE MARIA MORELOS Y PAVON,CONOCIDO,39,MORENITOS,0,0,64,OJUELOS DE JALISCO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1,0,0,0.8,
11709,14DTV0492B,CONTINUO (TIEMPO COMPLETO),GABRIELA MISTRAL,CONOCIDO,31,CASAS VIEJAS (AGUA BLANCA),0,0,73,SAN JUAN DE LOS LAGOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,,0,
11710,14DTV0493A,MATUTINO,MANUEL LOPEZ COTILLA,CONOCIDO,57,HALCONERO DE ABAJO,0,0,73,SAN JUAN DE LOS LAGOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.8889,
11711,14DTV0494Z,MATUTINO,MIGUEL HIDALGO Y COSTILLA,ROSA FLORES 10,50,TACOTAN (LA ALPATAHUA),0,0,110,UNION DE TULA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.75,
11712,14DTV0495Z,MATUTINO,EMILIANO ZAPATA,PEDRO MORENO 2,39,SAN CAYETANO,0,0,110,UNION DE TULA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11713,14DTV0496Y,MATUTINO,MANUEL LOPEZ COTILLA,CONOCIDO,106,SEHUAYA,0,0,27,CUAUTITLAN DE GARCIA BARRAGAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0208,0,0,0.9286,
11714,14DTV0497X,MATUTINO,NI‹OS HEROES,JUAREZ 3,4,AGUA HEDIONDA (SAN JOSE DE LA PE‹A),0,0,32,CHIQUILISTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.7692,
11715,14DTV0498W,MATUTINO,JUAN ESCUTIA,VENUSTIANO CARRANZA 29,26,TACOTA,0,0,11,ATENGO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1111,0,0,1,
11716,14DTV0499V,MATUTINO,20 DE NOVIEMBRE,CONOCIDO,170,EL VELADERO,0,0,85,TAMAZULA DE GORDIANO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.037,0,0,1,
11717,14DTV0500U,CONTINUO (TIEMPO COMPLETO),ARNULFO NU‹EZ CONTRERAS,CONOCIDO,235,TANDIGUAN (TANDINGUAN),0,0,49,JILOTLAN DE LOS DOLORES,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.3125,0,0,0.8571,
11718,14DTV0501T,MATUTINO,EMILIANO ZAPATA,CONOCIDO,38,SANTA LUCIA,0,0,18,LA BARCA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0.0204,0.0204,0.8636,
11719,14DTV0502S,MATUTINO,SOR JUANA INES DE LA CRUZ,CONOCIDO,18,CIENEGA DEL PASTOR,0,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0357,0,0,0.9091,
11720,14DTV0503R,CONTINUO (TIEMPO COMPLETO),GUADALUPE VICTORIA,JUAREZ 148,7,SANTA CRUZ DE LA SOLEDAD,0,0,30,CHAPALA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,,0,
11721,14DTV0504Q,MATUTINO,LUIS DONALDO COLOSIO MURRIETA,CONOCIDO,17,LA ISLA,0,0,105,TOTOTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.5806,
11722,14DTV0505P,CONTINUO (TIEMPO COMPLETO),FRANCISCO MARQUEZ,LAZARO CARDENAS,37,LA ZAPOTERA,0,0,66,PONCITLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0323,0,0,0.9444,
11723,14DTV0506O,MATUTINO,PEDRO MORENO,CONOCIDO,15,CASAS BLANCAS (SAN FELIPE DE JESUS),0,0,72,SAN DIEGO DE ALEJANDRIA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0588,0,0,0.8571,
11724,14DTV0507N,MATUTINO,PORFIRIO DIAZ,CONOCIDO,110,SANTA TERESA,0,0,109,UNION DE SAN ANTONIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0.1515,0.0303,0.7895,
11725,14DTV0508M,MATUTINO,FRANCISCO VILLA,CONOCIDO,66,SANTA RITA,0,0,1,ACATIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0.0395,0.0395,0.8966,
11726,14DTV0509L,MATUTINO,NI‹OS HEROES,CONOCIDO,41,OJUELOS (SAN JOSE DE OJUELOS),0,0,60,MEXTICACAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11727,14DTV0510A,MATUTINO,OCTAVIO PAZ,CONOCIDO,337,LA VAQUERA,0,0,8,ARANDAS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0364,0.0566,0.0566,0.6552,
11728,14DTV0511Z,MATUTINO,GUADALUPE VICTORIA,CONOCIDO,7,AYO EL GRANDE,0,0,48,JESUS MARIA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0333,0,0,0.7857,
11729,14DTV0512Z,MATUTINO,EMILIANO ZAPATA,CONOCIDO,46,MICHEL,0,0,40,HOSTOTIPAQUILLO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.087,0,0,0.8571,
11730,14DTV0513Y,MATUTINO,SANTO DOMINGO DE GUZMAN,CONOCIDO,70,SANTO DOMINGO DE GUZMAN (SANTO DOMINGO),0,0,40,HOSTOTIPAQUILLO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0476,0,0,0.9,
11731,14DTV0514X,MATUTINO,IGNACIO ZARAGOZA,CONOCIDO,48,LA MONTA‹A,0,0,40,HOSTOTIPAQUILLO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1111,0,0,0.875,
11732,14DTV0515W,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,CONOCIDO,17,FERRERIA DE TULA,0,0,86,TAPALPA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11733,14DTV0516V,MATUTINO,GORDIANO GUZMAN,CONOCIDO,8,LA ALBERCA,0,0,85,TAMAZULA DE GORDIANO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.4,0,0,0.9167,
11734,14DTV0517U,MATUTINO,MANUEL LOPEZ COTILLA,CONOCIDO,3,EL AGOSTADERO,0,0,65,PIHUAMO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11735,14DTV0518T,MATUTINO,EMILIANO ZAPATA,JOSEFA ORTIZ DE DOMINGUEZ 7,139,EL RAICERO,0,0,69,QUITUPAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.2,0,0,1,
11736,14DTV0519S,MATUTINO,EMILIANO ZAPATA,CONOCIDO,38,YERBABUENA,0,0,86,TAPALPA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0714,0,0,1,
11737,14DTV0520H,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,CONOCIDO,23,SAN RAFAEL,0,0,121,ZAPOTILTIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0606,0,0,0.7778,
11738,14DTV0521G,MATUTINO,SOR JUANA INES DE LA CRUZ,CONOCIDO,35,LA HUEVERA,0,0,59,MAZAMITLA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.6,
11739,14DTV0522F,CONTINUO (TIEMPO COMPLETO),CONGRESO DE CHILPANCINGO,CONOCIDO,132,MATAMOROS LOS HOYOS,0,0,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0465,0,0,0.8125,
11740,14DTV0523E,MATUTINO,XAPAWIYEME,CONOCIDO,244,LOS CORRALES (MESA DEL TIRADOR),0,0,19,BOLA‹OS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0658,0,0,0.717,
11741,14DTV0524D,MATUTINO,AGUSTIN CARRILLO SANDOVAL,CONOCIDO,140,NUEVA COLONIA,0,0,61,MEZQUITIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1061,0,0,0.5455,
11742,14DTV0525C,MATUTINO,TATUTSI KWIXU XURE,CONOCIDO,486,SAN LUISITO,0,0,61,MEZQUITIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9091,
11743,14DTV0526B,MATUTINO,JOSE MA MORELOS Y PAVON,VICENTE GUERRERO 7,22,EL LOPE‹O (GUAJAZO),0,0,18,LA BARCA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.75,
11744,14DTV0527A,MATUTINO,LAZARO CARDENAS DEL RIO,CONOCIDO,30,LABOR DE ABALSA,0,0,46,JALOSTOTITLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11745,14DTV0528Z,MATUTINO,NI‹OS HEROES DE 1847,CONOCIDO,416,SAN JOSE (SAN JOSE DE LA CALERA),0,0,35,ENCARNACION DE DIAZ,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9091,
11746,14DTV0529Z,MATUTINO,DIEGO RIVERA,CONOCIDO,44,LOS CERRITOS,0,0,84,TALPA DE ALLENDE,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.1818,0.1111,0.1111,1,
11747,14DTV0531N,MATUTINO,LAZARO CARDENAS DEL RIO,CONOCIDO,3,AGUA HEDIONDA,0,0,15,AUTLAN DE NAVARRO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0833,0,0,0.875,
11748,14DTV0532M,MATUTINO,JUAN ESCUTIA,CONOCIDO,81,LAS PILAS,0,0,43,LA HUERTA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0769,0,0,0.6667,
11749,14DTV0533L,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,MANUEL SANCHEZ 16,3,AGOSTADERO,0,0,11,ATENGO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11750,14DTV0534K,MATUTINO,5 DE MAYO,CONOCIDO,140,SAN PEDRO ANALCO,0,0,94,TEQUILA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0303,0,0,1,
11751,14DTV0535J,MATUTINO,CUAUHTEMOC,MORELOS 15,7,CHAPULIMITA (CHAPULI),0,0,3,AHUALULCO DE MERCADO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.8571,
11752,14DTV0536I,MATUTINO,MARCELINO GARCIA BARRAGAN,CONOCIDO,53,SAN JOSE DEL RINCON (SAN JOSE DE LAS BURRAS),0,0,113,SAN GABRIEL,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0333,0,0,0.6875,
11753,14DTV0537H,MATUTINO,FRANCISCO MARQUEZ,AVENIDA MEXICO,9,EL CERRITO,0,0,102,TONAYA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0667,0,0,0.5,
11754,14DTV0538G,MATUTINO,JUAN RULFO,CARRETERA CIUDAD GUZMAN EL GRULLO KM. 58,13,LA CROIX,0,0,113,SAN GABRIEL,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.2414,0,0,1,
11755,14DTV0539F,MATUTINO,NI‹OS HEROES,CAMINO REAL,157,EL TARAY,0,0,85,TAMAZULA DE GORDIANO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.4333,0.0588,0,0.4444,
11756,14DTV0973I,MATUTINO,MARIANO OTERO,MARIANO OTERO 2,235,EL CORRIDO,0,0,100,TOMATLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.9231,
11757,14DTV0974H,MATUTINO,RICARDO FLORES MAGON,CONOCIDO,18,CABREL,0,0,100,TOMATLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
11758,14EST0001J,MATUTINO,REPUBLICA ITALIANA,NUEVE 180,1,ZAPOPAN,6252,ZOQUIPAN,120,ZAPOPAN,ESTATAL,SECUNDARIA,TECNICA,0.0387,0.072,0.0466,0.765,
11759,14EST0001J,VESPERTINO,REPUBLICA ITALIANA,NUEVE 180,1,ZAPOPAN,6252,ZOQUIPAN,120,ZAPOPAN,ESTATAL,SECUNDARIA,TECNICA,0.0468,0.1439,0.0281,0.9091,
11760,14EST0002I,VESPERTINO,RAMON LOPEZ VELARDE,EXTRAMUROS 1000,7,AYUQUILA,0,0,37,EL GRULLO,ESTATAL,SECUNDARIA,TECNICA,0.0395,0.0411,0.0411,0.6552,
11761,14EST0003H,VESPERTINO,AGUSTIN YA‹EZ DELGADILLO,AVENIDA SECUNDARIA TECNICA,5,ESTIPAC,0,0,114,VILLA CORONA,ESTATAL,SECUNDARIA,TECNICA,0,0.163,0.0978,0.6581,
11762,14EST0004G,MATUTINO,DAVID GUTIERREZ PEREZ,PROLONGACION 5 DE MAYO,1,UNION DE SAN ANTONIO,0,0,109,UNION DE SAN ANTONIO,ESTATAL,SECUNDARIA,TECNICA,0.0382,0.0199,0.0132,0.8603,
11763,14EST0005F,MATUTINO,LAURA ROSALES ARREOLA,ATOTONILCO EL ALTO 1,1,TONALA,9018,JALISCO,101,TONALA,ESTATAL,SECUNDARIA,TECNICA,0.0114,0.0014,0.0014,0.8617,
11764,14EST0005F,VESPERTINO,LAURA ROSALES ARREOLA,ATOTONILCO EL ALTO 1,1,TONALA,9018,JALISCO,101,TONALA,ESTATAL,SECUNDARIA,TECNICA,0.073,0,0,0.7451,
11765,14EST0006E,VESPERTINO,TECNICA 6,CONOCIDO,59,VEINTIUNO DE NOVIEMBRE,0,0,108,TUXPAN,ESTATAL,SECUNDARIA,TECNICA,0,0,0,1,
11766,14EST0007D,MATUTINO,EMILIANO ZAPATA,JUAREZ 152,41,ZAPOTE DEL VALLE (ZAPOTE DE SANTA CRUZ),0,0,97,TLAJOMULCO DE ZU‹IGA,ESTATAL,SECUNDARIA,TECNICA,0.0327,0.0169,0.0169,0.9576,
11767,14EST0007D,VESPERTINO,EMILIANO ZAPATA,JUAREZ 152,41,ZAPOTE DEL VALLE (ZAPOTE DE SANTA CRUZ),0,0,97,TLAJOMULCO DE ZU‹IGA,ESTATAL,SECUNDARIA,TECNICA,0.0581,0.0088,0,0.9103,
11768,14EST0008C,MATUTINO,GUILLERMO CHAVEZ VEGA,AVENIDA ARTES PLASTICAS NORTE 810,1,GUADALAJARA,9329,MIRAVALLE,39,GUADALAJARA,ESTATAL,SECUNDARIA,TECNICA,0.0405,0.1455,0.0892,0.9487,
11769,14EST0008C,VESPERTINO,GUILLERMO CHAVEZ VEGA,AVENIDA ARTES PLASTICAS NORTE 810,1,GUADALAJARA,9329,MIRAVALLE,39,GUADALAJARA,ESTATAL,SECUNDARIA,TECNICA,0.3175,0.186,0.1512,0.6452,
11770,14EST0009B,MATUTINO,NI‹OS HEROES,C PEDRO RUIZ 237,1,ATOYAC,0,0,14,ATOYAC,ESTATAL,SECUNDARIA,TECNICA,0.0493,0,0,0.9388,
11771,14EST0010R,MATUTINO,TECNICA 1,GUSTAVO DIAZ ORDAZ,3,HUAXTLA,0,0,9,EL ARENAL,ESTATAL,SECUNDARIA,TECNICA,0.0446,0.0267,0,0.8571,
11772,14EST0011Q,VESPERTINO,BENITO JUAREZ,ZAGUAN AZUL,1,TONILA,0,0,103,TONILA,ESTATAL,SECUNDARIA,TECNICA,0.0342,0,0,1,
11773,14EST0012P,VESPERTINO,AGUSTIN YA‹EZ,AVENIDA JALISCO 119,1,ATENGO,0,0,11,ATENGO,ESTATAL,SECUNDARIA,TECNICA,0.0357,0.0278,0.0278,0.9167,
11774,14EST0013O,VESPERTINO,TOMAS FREGOSO,FRAY BARTOLOME DE LAS CASAS 3,1,TENAMAXTLAN,0,0,90,TENAMAXTLAN,ESTATAL,SECUNDARIA,TECNICA,0.0129,0,0,0.8958,
11775,14EST0014N,MATUTINO,IDOLINA GAONA DE COSIO,AVENIDA GUADALAJARA 125,74,LOS VOLCANES,0,0,12,ATENGUILLO,ESTATAL,SECUNDARIA,TECNICA,0,0,0,1,
11776,14EST0015M,VESPERTINO,ADOLFO LOPEZ MATEOS,AVENIDA JALISCO 300,291,SAN JOSE DE GRACIA,0,0,93,TEPATITLAN DE MORELOS,ESTATAL,SECUNDARIA,TECNICA,0.0232,0,0,0.9032,
11777,14EST0016L,VESPERTINO,INDEPENDENCIA,PROLONGACION REFORMA 500,22,EL TEPEHUAJE DE MORELOS,0,0,77,SAN MARTIN HIDALGO,ESTATAL,SECUNDARIA,TECNICA,0.0099,0,0,0.8333,
11778,14EST0017K,VESPERTINO,IDOLINA GAONA DE COSIO,5 DE FEBRERO 75,1,MASCOTA,0,0,58,MASCOTA,ESTATAL,SECUNDARIA,TECNICA,0.0305,0,0,0.8647,
11779,14EST0018J,VESPERTINO,JUAN MANUEL ESTRELLA DEL CASTILLO,JUAREZ 14,1,CUAUTLA,0,0,28,CUAUTLA,ESTATAL,SECUNDARIA,TECNICA,0.05,0,0,1,
